artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Saramalacara,a4ade0c0-bf2f-11e9-a92b-e4434b2a4898,3QchzUOTSCKWmaRGEEiuir,https://www.instagram.com/badfacesara/,badfacesara,,,,,https://soundcloud.com/sarabadface,sarabadface,https://twitter.com/saramalacara_,saramalacara_,https://www.facebook.com/Sarabadface,,"spotify,soundcloud+musicbrainz",
bludnymph,e68ce0d4-3285-4e89-ba10-4a152d6e92b3,7GwwoezwdbKvUaNgtg51pX,,,,,,,https://soundcloud.com/bludnymph,bludnymph,https://twitter.com/bludnymph,bludnymph,,,"spotify,soundcloud+musicbrainz",
Lyna Mahyem,11e83fe6-b7d6-d81a-ace3-aa1c026db3d8,0Yj3N31EWXHc6e3eDyJPLP,https://www.instagram.com/lynamahyem/,lynamahyem,,,,,https://soundcloud.com/lynamahyemofficial,lynamahyemofficial,https://twitter.com/LynaMahyem,LynaMahyem,https://www.facebook.com/LynaMahyemMusic,,"spotify,soundcloud+musicbrainz",
Polly Carter,de3f5762-bc13-4bd8-a61f-ab767c65d1c2,0GZHuvPr2iFDH4BQFLOrEp,,,,,,,https://soundcloud.com/polly-carter-1,polly-carter-1,,,,,"spotify,soundcloud",
Queen Key,11e83fe9-d419-37c2-ab89-aa1c026db3d8,3IhYHKVt0Q9vxCCwiCHahR,https://www.instagram.com/keyisqueen/,keyisqueen,,,,,https://soundcloud.com/queenkey-music,queenkey-music,https://twitter.com/keyisqueen,keyisqueen,,,"spotify,soundcloud+musicbrainz",
Uffie,11e81bce-e484-dbc8-a402-a0369fe50396,2s6lxOYvvCvzpHtd3VyuMj,https://www.instagram.com/uffieufficial/,uffieufficial,,,,,https://soundcloud.com/uffieofficial,uffieofficial,https://twitter.com/UffieUfficial,UffieUfficial,https://www.facebook.com/Uffieofficial,http://www.uffie.tv/,"spotify,soundcloud+musicbrainz",
KenTheMan,11e83fec-12ed-a846-8c71-a0369fe50396,6o4O5GX5kOWAGXtZUedxo3,https://www.instagram.com/imkentheman/,imkentheman,,,,,https://soundcloud.com/imkentheman,imkentheman,,,,,"spotify,soundcloud+musicbrainz",
Erica Banks,b5f21400-0aa3-11e9-bc55-549f35161576,2SXhbucehn00OBVKhzxDyM,,,,,,,https://soundcloud.com/ericabanks,ericabanks,,,,,"spotify,soundcloud",
Emily,c7dde78c-e1ff-11e9-ae5d-549f35161576,4ZuggB1YawAAZOBL4pI9J8,https://www.instagram.com/emilyharpist/,emilyharpist,https://www.tiktok.com/@emilyharpist,emilyharpist,,,https://soundcloud.com/emily-527868619,emily-527868619,,,,https://www.emilyharpist.com/,"spotify,soundcloud+musicbrainz",
Lucian,11e81bca-291c-f676-b6d9-a0369fe50396,5CVsjwjuzUOrlEc2OJbUg4,https://www.instagram.com/luciantune/,luciantune,,,,,https://soundcloud.com/lucianofficial,lucianofficial,https://twitter.com/luciantune,luciantune,https://www.facebook.com/lucianmusic,,"spotify,soundcloud+musicbrainz",
Tweet,11e81bc0-9583-69ee-a0ad-a0369fe50396,6zDBeei6hHRiZdAJ6zoTCo,,,,,,,https://soundcloud.com/tweetofficial,tweetofficial,,,,http://www.tweetmusic.com/,"spotify,soundcloud+musicbrainz",
Peaches,11e81bd1-0db4-5efe-b9d6-a0369fe50396,1gkSl4XpHIHI4I1WQbfXOE,,,,,,,https://soundcloud.com/peachesnisker,peachesnisker,,,,,"spotify,soundcloud",
Nosgov,951b93b6-bb86-11e9-a2fb-549f35141000,6FK0azeTwe5RwhUAkpkhnh,https://www.instagram.com/nosgov/,nosgov,,,,,https://soundcloud.com/820,820,,,,,"spotify,soundcloud+musicbrainz",
John Glacier,11e88aa6-465d-7f94-8211-c81f66c9b203,0FNfiTQCR5o3ounOlWzm1d,https://www.instagram.com/johnglacier/,johnglacier,,,,,https://soundcloud.com/johnglacier,johnglacier,,,,,"spotify,soundcloud+musicbrainz",
Flyana Boss,91a38562-f62e-11e9-8a45-549f35161576,0CLW5934vy2XusynS1px1S,,,,,,,https://soundcloud.com/flyanaboss,flyanaboss,,,,,"spotify,soundcloud",
