artist_name,soundcharts_uuid,spotify_id,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url,lookup_status,error_message
Ghostnaut,11e81bca-7ccd-9b40-bc51-a0369fe50396,2RBJhPBOr8mI5evwaL4HR3,,,,,,,,,,,,,spotify,
Kyla La Grange,11e81bd3-2dfe-3b88-b13b-a0369fe50396,6KcmUwBzfwLaYxdfIboqcp,,,,,,,,,,,,,spotify,
yungalligator,13bf4c31-1eec-4901-90fe-d61722305015,1NhXARARsRPNiqnQFvwVXX,,,,,,,,,,,,,spotify,
Groove Crackers,a1260a4e-caf2-4de5-8f6d-d2992d5261dd,0a68MOyqyR7N3HopSFgAo8,,,,,,,,,,,,,spotify,
ISOKNOCK,05461de0-23f3-453a-be1d-df423a564acf,0mmIPiJ8l2gAProE7THr37,,,,,,,,,,,,,spotify,
Zeper,11e83feb-496e-3300-8e54-aa1c026db3d8,3tNfCak31ds75TVqS3wEIL,,,,,,,,,,,,,spotify,
Gigi Masin,11e81bcd-3a69-d8ec-ac32-a0369fe50396,0dCVhSVXD9JhJh2bTySJZx,,,,,,,,,,,,,spotify,
Cheeze,11e81bd1-a37b-adf2-bf44-a0369fe50396,6NdzNrBP8Jbhzp6h7yojht,,,,,,,,,,,,,spotify,
The Polish Ambassador,11e81bba-911b-5570-bffc-a0369fe50396,2dI9IuajQnLR5dLxHjTTqU,,,,,,,,,,,,,spotify,
LTJ Bukem,11e81bca-bfe9-f7a2-a248-a0369fe50396,5Wfn5sc1w3DhMTpU7oPJZL,,,,,,,,,,,,,spotify,
Johan Hugo,87a8593a-d379-11e8-a5a3-549f35141000,3Z5Sy7ikufJdupxqTosIwM,,,,,,,,,,,,,spotify,
tomppabeats,11e81bca-efea-627a-a063-a0369fe50396,0Q2Tc5yZFJpumLMc7Yz4e4,,,,,,,,,,,,,spotify,
Cliver,11e81bbb-cf03-0bd4-8a2d-a0369fe50396,32cxkkzCHntC7KY72NOyHD,,,,,,,,,,,,,spotify,
Peter Ries,11e81bc1-d5f9-7148-85dd-a0369fe50396,1aEmlVUsELFecVCxatIeR6,,,,,,,,,,,,,spotify,
Jacob Tillberg,11e83fe5-5208-6478-91c2-a0369fe50396,6aJRwrwfOffz7RMh2Cfm8e,,,,,,,,,,,,,spotify,
Orheyn,11e83fea-b1a7-3ac6-a36b-a0369fe50396,6RjcHyUFiktHXvpu0fnGuB,,,,,,,,,,,,,spotify,
Iván Torrent,11e81bbf-251b-f5dc-b218-a0369fe50396,3C6hf9ZIza3e2f2Q3XwfcO,,,,,,,,,,,,,spotify,
Masšh,ae30d27c-4e6a-11ea-b102-549f35161576,4N3FuPNpAmrGElnYmbJFYF,,,,,,,,,,,,,spotify,
Netrum,11e81bc3-2cef-5926-8bec-a0369fe50396,4X76fYx1a6EmEvCqDudesG,,,,,,,,,,,,,spotify,
Miss K8,11e81bc8-ec7c-be96-b1ea-a0369fe50396,776uRsooWrGiVZkVWtvfgO,,,,,,,,,,,,,spotify,
Sighter,11e83fe9-c476-d900-9645-a0369fe50396,3CfrCyWR2mGwc2ADmr30RM,,,,,,,,,,,,,spotify,
Ankit Balhara,c0068eab-f01c-4059-bf05-f1f9e133a9fb,2FtpR8FWlo2HsessGvWxRg,,,,,,,,,,,,,spotify,
sleepy dude,04f1eecc-6289-4ff6-9962-e4e9408b3033,3IIgBMK6g6AltNT8iPPJsI,,,,,,,,,,,,,spotify,
Riot Ten,11e81bbc-eed7-84b6-a052-a0369fe50396,2Zxy5LwBatI5kw4uponwHQ,,,,,,,,,,,,,spotify,
Fred V & Grafix,11e81bcb-4cf8-e2fc-b5a4-a0369fe50396,1wzBqAvtFexgKHjt7i3ena,,,,,,,,,,,,,spotify,
Childsplay,11e81bd2-771f-0398-a7fd-a0369fe50396,6rNu1h2bZtfgDuZC5FWGel,,,,,,,,,,,,,spotify,
Bhaiya More,8f245a9c-5d2c-406f-89b9-975edd01c315,4B6IaXqo4Yq0kUeUFRjya6,,,,,,,,,,,,,spotify,
LUKUS,7dd8cc6b-2912-4f31-9a88-a75abbf5468c,1MRIxJ469v984abDvc1sMi,,,,,,,,,,,,,spotify,
Jaime Deraz,3d877248-f483-11e8-bca1-549f35141000,4J7ascv32yT6yE75KRCktv,,,,,,,,,,,,,spotify,
Art-X,11e81bca-8c93-f556-bad2-a0369fe50396,5H4bQKIbNqf60vLbV9C0zq,,,,,,,,,,,,,spotify,
GTown,d1e79ab5-bcb0-42d2-95a9-7bd5789a924a,78aHSIkg9HoqArkuo4Qxr4,,,,,,,,,,,,,spotify,
Ashidapo,11e8592a-68d0-8466-95ea-a0369fe50396,4btl0VpVHJdsT5PlyNhmKg,,,,,,,,,,,,,spotify,
FRND,11e81bca-9d02-0ea0-bfe8-a0369fe50396,7pMqgUModTCyS7hpa5n2Lc,,,,,,,,,,,,,spotify,
George Dalaras,1ebd9348-b8cd-11e8-b98a-525400009efb,0eLU3EgFDZOFgd2Dwalfwo,,,,,,,,,,,,,spotify,
Mother's Daughter,11e83fed-7317-c048-ba55-aa1c026db3d8,09AgPKJAS5Muco3pU4xh7k,,,,,,,,,,,,,spotify,
